event_id,station,p_t,p_prob,s_t,s_prob
texnet2024ucvq,OG02,2024-10-13 03:55:11.512000,0.938,2024-10-13 03:55:12.942000,0.848
texnet2024ucvq,OG04,2024-10-13 03:55:11.724000,0.941,2024-10-13 03:55:13.334000,0.852
texnet2024ucvq,SE01,2024-10-13 03:55:10.783000,0.92,2024-10-13 03:55:11.733000,0.777
texnet2024ubio,AT01,2024-10-12 08:10:34.525000,0.013000000000000001,no pick,no pick
texnet2024ubio,BW01,2024-10-12 08:11:09.049000,0.687,2024-10-12 08:11:14.579000,0.805
texnet2024ubio,CW01,2024-10-12 08:11:03.711000,0.9329999999999999,2024-10-12 08:11:05.801000,0.845
texnet2024ubio,GV01,2024-10-12 08:11:07.331000,0.845,2024-10-12 08:11:11.801000,0.863
texnet2024ubio,GV03,2024-10-12 08:11:02.077000,0.9229999999999999,2024-10-12 08:11:02.997000,0.871
texnet2024ubio,GV04,2024-10-12 08:11:06.849000,0.1,2024-10-12 08:11:10.879000,0.763
texnet2024ubio,MB03,2024-10-12 08:10:34.421500,0.006,no pick,no pick
texnet2024ubio,MB05,2024-10-12 08:11:12.059500,0.242,2024-10-12 08:11:19.899500,0.815
texnet2024ubio,MB06,2024-10-12 08:11:04.806500,0.868,2024-10-12 08:11:07.646500,0.825
texnet2024ubio,MB09,2024-10-12 08:10:33.630000,0.049,2024-10-12 08:11:11.220000,0.672
texnet2024ubio,MB10,2024-10-12 08:11:05.545000,0.937,2024-10-12 08:11:08.855000,0.754
texnet2024ubio,MB11,2024-10-12 08:11:06.870000,0.53,2024-10-12 08:11:11.090000,0.701
texnet2024ubio,MB13,2024-10-12 08:11:05.740000,0.831,2024-10-12 08:11:09.190000,0.894
texnet2024ubio,MB14,2024-10-12 08:11:03.774000,0.794,2024-10-12 08:11:05.864000,0.881
texnet2024ubio,MB16,2024-10-12 08:11:11.960000,0.11199999999999999,2024-10-12 08:11:19.570000,0.536
texnet2024ubio,MB17,2024-10-12 08:10:34.448000,0.017,no pick,no pick
texnet2024ubio,MBBB1,2024-10-12 08:11:06.494000,0.841,2024-10-12 08:11:10.344000,0.785
texnet2024ubio,MBBB3,2024-10-12 08:11:06.062000,0.445,2024-10-12 08:11:09.862000,0.822
texnet2024ubio,MBBB4,2024-10-12 08:11:07.674000,0.78,2024-10-12 08:11:12.384000,0.838
texnet2024ubio,MBBB5,2024-10-12 08:11:09.222000,0.8059999999999999,2024-10-12 08:11:15.202000,0.653
texnet2024ubio,MNHN,2024-10-12 08:11:23.120000,0.9079999999999999,2024-10-12 08:11:23.860000,0.348
texnet2024ubio,ODSA,2024-10-12 08:10:34.640000,0.008,2024-10-12 08:11:25.530000,0.508
texnet2024ubio,OG01,2024-10-12 08:10:34.424000,0.013999999999999999,2024-10-12 08:11:20.444000,0.571
texnet2024ubio,OG02,2024-10-12 08:11:12.530000,0.127,2024-10-12 08:11:20.860000,0.365
texnet2024ubio,OP01,2024-10-12 08:11:09.045000,0.687,2024-10-12 08:11:14.485000,0.491
texnet2024ubio,OZNA,2024-10-12 08:11:24.065000,0.005,2024-10-12 08:11:24.345000,0.656
texnet2024ubio,SD01,2024-10-12 08:11:11.503000,0.503,2024-10-12 08:11:18.903000,0.704
texnet2024ubio,SGCY,2024-10-12 08:11:10.055000,0.845,2024-10-12 08:11:16.565000,0.778
texnet2024ubio,SM02,2024-10-12 08:11:10.579000,0.175,no pick,no pick
texnet2024ubio,SM03,2024-10-12 08:11:06.679000,0.861,2024-10-12 08:11:10.719000,0.825
texnet2024uasa,CW01,2024-10-11 23:47:06.121000,0.44,no pick,no pick
texnet2024uasa,DB04,2024-10-11 23:47:08.905000,0.002,2024-10-11 23:47:52.285000,0.028
texnet2024uasa,MB01,2024-10-11 23:47:36.462500,0.848,2024-10-11 23:47:38.342500,0.777
texnet2024uasa,MB02,2024-10-11 23:47:41.618500,0.32899999999999996,2024-10-11 23:47:47.518500,0.322
texnet2024uasa,MB03,2024-10-11 23:47:08.481500,0.02,no pick,no pick
texnet2024uasa,MB05,2024-10-11 23:47:54.016500,0.003,no pick,no pick
texnet2024uasa,MB07,2024-10-11 23:47:42.576000,0.099,2024-10-11 23:47:48.696000,0.801
texnet2024uasa,MB08,2024-10-11 23:47:40.805000,0.046,2024-10-11 23:47:45.905000,0.817
texnet2024uasa,MB16,2024-10-11 23:47:05.900000,0.721,2024-10-11 23:47:58.650000,0.74
texnet2024uasa,MB25,2024-10-11 23:47:44.280500,0.789,2024-10-11 23:47:51.540500,0.738
texnet2024uasa,MBBB3,2024-10-11 23:47:09.340000,0.16699999999999998,2024-10-11 23:47:49.360000,0.293
texnet2024uasa,MBBB4,2024-10-11 23:47:09.394000,0.297,2024-10-11 23:47:45.534000,0.695
texnet2024uasa,MBBB5,2024-10-11 23:47:09.308000,0.003,2024-10-11 23:47:56.988000,0.421
texnet2024uasa,MBBB6,2024-10-11 23:47:09.544000,0.29100000000000004,2024-10-11 23:47:47.214000,0.565
texnet2024uasa,MID01,2024-10-11 23:47:41.605000,0.049,2024-10-11 23:47:46.975000,0.072
texnet2024uasa,MNHN,2024-10-11 23:47:44.705000,0.8220000000000001,2024-10-11 23:47:52.255000,0.798
texnet2024uasa,ODSA,2024-10-11 23:47:08.170000,0.084,2024-10-11 23:47:54.890000,0.703
texnet2024uasa,OG02,2024-10-11 23:47:42.062000,0.866,2024-10-11 23:47:47.802000,0.812
texnet2024uasa,OG04,2024-10-11 23:47:08.954000,0.647,2024-10-11 23:47:47.494000,0.665
texnet2024uasa,PB18,2024-10-11 23:47:06.150000,0.131,2024-10-11 23:47:12.700000,0.028
texnet2024uasa,PB22,2024-10-11 23:47:08.780000,0.05,2024-10-11 23:48:02.600000,0.613
texnet2024uasa,SM03,2024-10-11 23:47:05.989000,0.046,2024-10-11 23:47:58.179000,0.34
texnet2024tyey,MB07,2024-10-10 14:56:02.848000,0.9059999999999999,2024-10-10 14:56:04.768000,0.883
texnet2024tyey,MB08,2024-10-10 14:56:03.380000,0.516,2024-10-10 14:56:05.720000,0.8190000000000001
texnet2024tyey,MID01,2024-10-10 14:56:03.285000,0.34600000000000003,2024-10-10 14:56:05.785000,0.858
texnet2024tyey,ODSA,2024-10-10 14:55:33.885000,0.616,2024-10-10 14:56:07.585000,0.72
texnet2024tyey,OG01,2024-10-10 14:56:02.712000,0.91,2024-10-10 14:56:04.512000,0.888
texnet2024tyey,OG02,2024-10-10 14:56:02.236000,0.924,2024-10-10 14:56:03.636000,0.8240000000000001
texnet2024tyey,OG04,2024-10-10 14:56:02.482000,0.888,2024-10-10 14:56:04.082000,0.8859999999999999
texnet2024tyey,SE01,2024-10-10 14:56:01.533000,0.49200000000000005,2024-10-10 14:56:02.453000,0.755
texnet2024tyer,CW01,2024-10-10 14:48:26.981000,0.022000000000000002,2024-10-10 14:49:06.091000,0.811
texnet2024tyer,EE02,2024-10-10 14:48:56.120000,0.129,2024-10-10 14:48:57.810000,0.043
texnet2024tyer,EE04,2024-10-10 14:48:55.935000,0.9059999999999999,2024-10-10 14:48:57.925000,0.522
texnet2024tyer,GV04,2024-10-10 14:48:25.349000,0.11800000000000001,2024-10-10 14:49:01.199000,0.755
texnet2024tyer,GV04,2024-10-10 14:49:01.319000,0.177,2024-10-10 14:49:01.209000,0.582
texnet2024tyer,MB02,2024-10-10 14:48:27.448500,0.040999999999999995,no pick,no pick
texnet2024tyer,MB05,2024-10-10 14:48:59.056500,0.912,2024-10-10 14:49:03.366500,0.888
texnet2024tyer,MB07,2024-10-10 14:49:02.102000,0.7809999999999999,2024-10-10 14:49:08.252000,0.835
texnet2024tyer,MB09,2024-10-10 14:48:26.200000,0.214,2024-10-10 14:49:01.310000,0.798
texnet2024tyer,MB15,2024-10-10 14:48:55.850000,0.605,2024-10-10 14:48:57.360000,0.676
texnet2024tyer,MB16,2024-10-10 14:48:26.110000,0.519,2024-10-10 14:49:00.030000,0.672
texnet2024tyer,MB21,2024-10-10 14:48:28.185000,0.207,2024-10-10 14:49:03.535000,0.823
texnet2024tyer,MB23,2024-10-10 14:48:27.960500,0.139,2024-10-10 14:49:01.450500,0.636
texnet2024tyer,MBBB1,2024-10-10 14:48:58.030000,0.047,2024-10-10 14:49:01.390000,0.742
texnet2024tyer,MBBB5,2024-10-10 14:48:56.538000,0.8390000000000001,2024-10-10 14:48:58.788000,0.848
texnet2024tyer,MG01,2024-10-10 14:48:55.644226,0.6940000000000001,2024-10-10 14:48:57.564226,0.851
texnet2024tyer,MNHN,2024-10-10 14:48:27.460000,0.239,no pick,no pick
texnet2024tyer,OZNA,2024-10-10 14:48:27.815000,0.004,no pick,no pick
texnet2024tyer,POST,2024-10-10 14:49:07.935000,0.073,2024-10-10 14:49:19.315000,0.554
texnet2024tyer,SD01,2024-10-10 14:48:56.873000,0.83,2024-10-10 14:48:59.483000,0.833
texnet2024tyer,SM02,2024-10-10 14:48:55.449000,0.8959999999999999,2024-10-10 14:48:56.699000,0.477
texnet2024tyer,SM03,2024-10-10 14:48:57.799000,0.747,2024-10-10 14:49:00.899000,0.784
texnet2024tyer,SM04,2024-10-10 14:48:55.009000,0.907,2024-10-10 14:48:56.269000,0.793
texnet2024txqh,MB07,2024-10-10 07:32:06.824000,0.905,2024-10-10 07:32:09.154000,0.8859999999999999
texnet2024txqh,MB15,2024-10-10 07:31:35.480000,0.10300000000000001,2024-10-10 07:32:13.600000,0.7140000000000001
texnet2024txqh,MB16,2024-10-10 07:32:08.560000,0.7879999999999999,2024-10-10 07:32:12.180000,0.738
texnet2024txqh,MB17,2024-10-10 07:32:06.736000,0.205,2024-10-10 07:32:08.816000,0.446
texnet2024txqh,MB18,2024-10-10 07:32:05.160000,0.9259999999999999,2024-10-10 07:32:06.360000,0.847
texnet2024txqh,MBBB5,2024-10-10 07:32:07.596000,0.868,2024-10-10 07:32:10.486000,0.887
texnet2024txqh,MID02,2024-10-10 07:32:05.050000,0.922,2024-10-10 07:32:06.190000,0.897
texnet2024txqh,MID03,2024-10-10 07:32:06.355000,0.9440000000000001,2024-10-10 07:32:08.395000,0.853
texnet2024txqh,ODSA,2024-10-10 07:31:40.290000,0.01,2024-10-10 07:32:14.840000,0.312
texnet2024txqh,OG02,2024-10-10 07:32:08.078000,0.684,2024-10-10 07:32:11.358000,0.7559999999999999
texnet2024txqh,OG04,2024-10-10 07:32:08.766000,0.195,2024-10-10 07:32:12.506000,0.8390000000000001
texnet2024txqh,SM02,2024-10-10 07:31:35.269000,0.809,2024-10-10 07:32:12.679000,0.5720000000000001
texnet2024txqh,SM03,2024-10-10 07:31:35.389000,0.855,2024-10-10 07:32:14.269000,0.18100000000000002
texnet2024txqh,SM04,2024-10-10 07:31:35.099000,0.09,2024-10-10 07:32:13.989000,0.6559999999999999
texnet2024twrd,CF01,2024-10-09 18:47:58.891000,0.765,2024-10-09 18:48:00.391000,0.833
texnet2024twrd,SN02,2024-10-09 18:48:01.185000,0.938,2024-10-09 18:48:04.395000,0.8220000000000001
texnet2024twrd,SN03,2024-10-09 18:48:02.095000,0.84,2024-10-09 18:48:05.935000,0.745
texnet2024twrd,SN04,2024-10-09 18:48:00.980000,0.08,2024-10-09 18:48:03.940000,0.654
texnet2024twrd,SN07,2024-10-09 18:48:03.910500,0.9159999999999999,2024-10-09 18:48:08.880500,0.86
texnet2024twjf,CW01,2024-10-09 14:49:04.071000,0.163,2024-10-09 14:49:39.411000,0.705
texnet2024twjf,GV01,2024-10-09 14:49:32.911000,0.9470000000000001,2024-10-09 14:49:33.781000,0.899
texnet2024twjf,MB05,2024-10-09 14:49:38.036500,0.885,2024-10-09 14:49:42.776500,0.887
texnet2024twjf,MB12,2024-10-09 14:49:32.990000,0.93,2024-10-09 14:49:33.900000,0.863
texnet2024twjf,MB13,2024-10-09 14:49:33.700000,0.871,2024-10-09 14:49:35.120000,0.8390000000000001
texnet2024twjf,MB14,2024-10-09 14:49:04.898000,0.08900000000000001,2024-10-09 14:49:38.598000,0.623
texnet2024twjf,MB19,2024-10-09 14:49:33.743500,0.899,2024-10-09 14:49:35.293500,0.902
texnet2024twjf,MB21,2024-10-09 14:49:35.060000,0.397,2024-10-09 14:49:36.140000,0.767
texnet2024twjf,OE01,2024-10-09 14:49:35.099000,0.03,2024-10-09 14:49:37.499000,0.727
texnet2024twjf,POST,2024-10-09 14:49:44.680000,0.073,2024-10-09 14:49:53.740000,0.6970000000000001
texnet2024tvot,CW01,2024-10-09 04:28:15.621000,0.81,2024-10-09 04:28:18.451000,0.8190000000000001
texnet2024tvot,EE04,2024-10-09 04:28:14.065000,0.871,2024-10-09 04:28:15.785000,0.46
texnet2024tvot,GV03,2024-10-09 04:28:17.197000,0.823,2024-10-09 04:28:21.197000,0.797
texnet2024tvot,GV04,2024-10-09 04:28:13.609000,0.898,2024-10-09 04:28:15.169000,0.768
texnet2024tvot,MB05,2024-10-09 04:28:18.676500,0.883,2024-10-09 04:28:24.026500,0.857
texnet2024tvot,MB06,2024-10-09 04:28:17.883500,0.764,2024-10-09 04:28:22.433500,0.863
texnet2024tvot,MB09,2024-10-09 04:28:13.990000,0.292,2024-10-09 04:28:15.810000,0.7759999999999999
texnet2024tvot,MB10,2024-10-09 04:28:13.940000,0.902,2024-10-09 04:28:15.630000,0.807
texnet2024tvot,MB11,2024-10-09 04:28:14.850000,0.7190000000000001,2024-10-09 04:28:17.260000,0.8140000000000001
texnet2024tvot,MB13,2024-10-09 04:28:16.470000,0.303,2024-10-09 04:28:19.940000,0.5539999999999999
texnet2024tvot,MB14,2024-10-09 04:27:45.102000,0.675,2024-10-09 04:28:20.232000,0.789
texnet2024tvot,MB16,2024-10-09 04:28:17.650000,0.858,2024-10-09 04:28:21.960000,0.853
texnet2024tvot,MB17,2024-10-09 04:27:44.486000,0.107,2024-10-09 04:28:21.166000,0.665
texnet2024tvot,MB19,2024-10-09 04:28:15.353500,0.13,2024-10-09 04:28:18.943500,0.813
texnet2024tvot,MB21,2024-10-09 04:28:15.360000,0.159,2024-10-09 04:28:17.910000,0.5920000000000001
texnet2024tvot,MB23,2024-10-09 04:27:44.344500,0.14300000000000002,2024-10-09 04:28:17.174500,0.621
texnet2024tvot,MBBB1,2024-10-09 04:28:12.890000,0.934,2024-10-09 04:28:13.880000,0.862
texnet2024tvot,MBBB4,2024-10-09 04:28:20.336000,0.87,2024-10-09 04:28:26.356000,0.853
texnet2024tvot,MBBB5,2024-10-09 04:28:15.514000,0.866,2024-10-09 04:28:18.074000,0.833
texnet2024tvot,MG01,2024-10-09 04:28:14.801055,0.813,2024-10-09 04:28:17.041055,0.45799999999999996
texnet2024tvot,MID02,2024-10-09 04:27:43.945000,0.446,2024-10-09 04:28:21.185000,0.8009999999999999
texnet2024tvot,ODSA,2024-10-09 04:28:21.920000,0.309,2024-10-09 04:28:30.160000,0.708
texnet2024tvot,OG02,2024-10-09 04:27:44.164000,0.513,2024-10-09 04:28:27.894000,0.62
texnet2024tvot,SD01,2024-10-09 04:28:17.383000,0.875,2024-10-09 04:28:21.613000,0.86
texnet2024tvot,SGCY,2024-10-09 04:28:25.590000,0.305,2024-10-09 04:28:35.400000,0.568
texnet2024tvot,SM01,2024-10-09 04:28:13.745000,0.659,2024-10-09 04:28:15.405000,0.6609999999999999
texnet2024tvot,SM02,2024-10-09 04:28:16.109000,0.7829999999999999,2024-10-09 04:28:19.429000,0.85
texnet2024tvot,SM03,2024-10-09 04:28:12.919000,0.929,2024-10-09 04:28:13.939000,0.8909999999999999
texnet2024ttlv,EE02,2024-10-08 00:44:56.235000,0.831,2024-10-08 00:44:58.075000,0.498
texnet2024ttlv,EE04,2024-10-08 00:44:56.015000,0.915,2024-10-08 00:44:57.875000,0.491
texnet2024ttlv,MB05,2024-10-08 00:44:59.146500,0.807,2024-10-08 00:45:03.436500,0.879
texnet2024ttlv,MB11,2024-10-08 00:44:24.890000,0.6409999999999999,2024-10-08 00:45:03.210000,0.861
texnet2024ttlv,MB11,2024-10-08 00:45:00.860000,0.655,2024-10-08 00:45:03.210000,0.889
texnet2024ttlv,MB15,2024-10-08 00:44:56.190000,0.863,2024-10-08 00:44:58.240000,0.872
texnet2024ttlv,MB16,2024-10-08 00:44:57.420000,0.8240000000000001,2024-10-08 00:45:00.340000,0.832
texnet2024ttlv,MBBB5,2024-10-08 00:44:56.460000,0.904,2024-10-08 00:44:58.670000,0.824
texnet2024ttlv,MG01,2024-10-08 00:44:55.794572,0.902,2024-10-08 00:44:57.454572,0.726
texnet2024ttlv,MID02,2024-10-08 00:44:59.645000,0.14,2024-10-08 00:45:03.955000,0.798
texnet2024ttlv,MNHN,2024-10-08 00:44:27.020000,0.268,no pick,no pick
texnet2024ttlv,OG02,2024-10-08 00:44:27.936000,0.267,2024-10-08 00:45:10.386000,0.753
texnet2024ttlv,POST,2024-10-08 00:45:08.195000,0.29100000000000004,2024-10-08 00:45:19.355000,0.644
texnet2024ttlv,SD01,2024-10-08 00:44:57.063000,0.904,2024-10-08 00:44:59.643000,0.683
texnet2024ttlv,SM02,2024-10-08 00:44:55.749000,0.887,2024-10-08 00:44:57.459000,0.881
texnet2024ttlv,SM03,2024-10-08 00:44:57.729000,0.836,2024-10-08 00:45:00.719000,0.708
texnet2024ttlv,SM04,2024-10-08 00:44:55.409000,0.9359999999999999,2024-10-08 00:44:56.849000,0.852
texnet2024tszd,CW01,2024-10-07 18:14:56.261000,0.5870000000000001,2024-10-07 18:15:37.251000,0.801
texnet2024tszd,CW01,2024-10-07 18:15:32.081000,0.612,2024-10-07 18:15:37.261000,0.827
texnet2024tszd,EE02,2024-10-07 18:15:27.300000,0.006999999999999999,2024-10-07 18:15:29.530000,0.557
texnet2024tszd,EE04,2024-10-07 18:15:27.170000,0.9109999999999999,2024-10-07 18:15:28.820000,0.704
texnet2024tszd,GV04,2024-10-07 18:14:57.029000,0.466,2024-10-07 18:15:32.319000,0.69
texnet2024tszd,MB02,2024-10-07 18:14:58.263500,0.017,2024-10-07 18:14:59.133500,0.16
texnet2024tszd,MB05,2024-10-07 18:15:30.396500,0.902,2024-10-07 18:15:34.766500,0.869
texnet2024tszd,MB07,2024-10-07 18:14:58.576000,0.08,2024-10-07 18:15:39.296000,0.733
texnet2024tszd,MB09,2024-10-07 18:15:29.210000,0.835,2024-10-07 18:15:32.570000,0.842
texnet2024tszd,MB10,2024-10-07 18:15:30.220000,0.39899999999999997,2024-10-07 18:15:34.140000,0.624
texnet2024tszd,MB13,2024-10-07 18:15:32.060000,0.841,2024-10-07 18:15:37.320000,0.841
texnet2024tszd,MB15,2024-10-07 18:15:27.090000,0.893,2024-10-07 18:15:06.510000,0.738
texnet2024tszd,MB16,2024-10-07 18:15:28.330000,0.528,2024-10-07 18:15:31.110000,0.85
texnet2024tszd,MB21,2024-10-07 18:14:58.275000,0.237,2024-10-07 18:15:34.775000,0.775
texnet2024tszd,MB23,2024-10-07 18:15:29.383500,0.162,2024-10-07 18:15:32.743500,0.798
texnet2024tszd,MBBB1,2024-10-07 18:15:29.234000,0.508,2024-10-07 18:15:31.674000,0.416
texnet2024tszd,MBBB5,2024-10-07 18:15:27.324000,0.902,2024-10-07 18:15:29.524000,0.759
texnet2024tszd,MG01,2024-10-07 18:15:27.052742,0.8909999999999999,2024-10-07 18:15:06.462742,0.819
texnet2024tszd,MID01,2024-10-07 18:14:58.705000,0.271,2024-10-07 18:15:40.495000,0.139
texnet2024tszd,ODSA,2024-10-07 18:14:58.025000,0.008,2024-10-07 18:15:41.245000,0.593
texnet2024tszd,OZNA,2024-10-07 18:14:58.175000,0.016,no pick,no pick
texnet2024tszd,POST,2024-10-07 18:15:39.400000,0.147,2024-10-07 18:15:50.700000,0.716
texnet2024tszd,SD01,2024-10-07 18:15:28.243000,0.387,2024-10-07 18:15:30.913000,0.637
texnet2024tszd,SM01,2024-10-07 18:14:57.025000,0.001,2024-10-07 18:15:33.625000,0.174
texnet2024tszd,SM02,2024-10-07 18:15:26.679000,0.907,2024-10-07 18:15:05.809000,0.834
texnet2024tszd,SM03,2024-10-07 18:15:28.979000,0.862,2024-10-07 18:15:32.099000,0.834
texnet2024tszd,SM04,2024-10-07 18:15:26.279000,0.914,2024-10-07 18:15:27.549000,0.84
texnet2024tswa,AT01,2024-10-07 16:42:58.405000,0.9440000000000001,2024-10-07 16:43:00.155000,0.796
texnet2024tswa,EE03,2024-10-07 16:42:58.580000,0.708,2024-10-07 16:43:00.380000,0.674
texnet2024tswa,GV01,2024-10-07 16:42:28.471000,0.606,2024-10-07 16:43:15.981000,0.396
texnet2024tswa,MB02,2024-10-07 16:43:06.958500,0.377,2024-10-07 16:43:14.378500,0.56
texnet2024tswa,MB03,2024-10-07 16:43:13.816500,0.096,2024-10-07 16:43:26.296500,0.386
texnet2024tswa,MB06,2024-10-07 16:43:01.572500,0.755,2024-10-07 16:43:05.852500,0.508
texnet2024tswa,MB21,2024-10-07 16:43:08.165000,0.057,2024-10-07 16:43:16.495000,0.56
texnet2024tswa,MBBB3,2024-10-07 16:42:59.098000,0.857,2024-10-07 16:43:01.438000,0.88
texnet2024tswa,MBBB4,2024-10-07 16:42:59.896000,0.882,2024-10-07 16:43:02.736000,0.762
texnet2024tswa,MBBB5,2024-10-07 16:43:08.150000,0.003,2024-10-07 16:43:16.910000,0.773
texnet2024tswa,MBBB6,2024-10-07 16:43:01.450000,0.7140000000000001,2024-10-07 16:43:05.440000,0.817
texnet2024tswa,MNHN,2024-10-07 16:42:31.285000,0.05,no pick,no pick
texnet2024tswa,OZNA,2024-10-07 16:43:05.105000,0.418,2024-10-07 16:43:13.675000,0.612
texnet2024tswa,SGCY,2024-10-07 16:43:06.340000,0.21100000000000002,2024-10-07 16:43:13.830000,0.543
texnet2024tsft,EE02,2024-10-07 08:32:35.230000,0.682,2024-10-07 08:32:37.290000,0.753
texnet2024tsft,EE04,2024-10-07 08:32:35.030000,0.929,2024-10-07 08:32:36.890000,0.552
texnet2024tsft,MB05,2024-10-07 08:32:38.176500,0.87,2024-10-07 08:32:42.436500,0.848
texnet2024tsft,MB15,2024-10-07 08:32:35.250000,0.892,2024-10-07 08:32:37.310000,0.9009999999999999
texnet2024tsft,MB16,2024-10-07 08:32:36.470000,0.89,2024-10-07 08:32:39.380000,0.7859999999999999
texnet2024tsft,MBBB5,2024-10-07 08:32:36.112000,0.9009999999999999,2024-10-07 08:32:38.342000,0.878
texnet2024tsft,MG01,2024-10-07 08:32:34.669526,0.079,2024-10-07 08:32:36.479526,0.81
texnet2024tsft,ODSA,2024-10-07 08:32:41.600000,0.133,2024-10-07 08:32:49.360000,0.409
texnet2024tsft,OG02,2024-10-07 08:32:42.462000,0.44799999999999995,2024-10-07 08:32:49.412000,0.8220000000000001
texnet2024tsft,SD01,2024-10-07 08:32:36.073000,0.89,2024-10-07 08:32:38.683000,0.826
texnet2024tsft,SM02,2024-10-07 08:32:34.799000,0.8909999999999999,2024-10-07 08:32:36.539000,0.887
texnet2024tsft,SM03,2024-10-07 08:32:36.699000,0.883,2024-10-07 08:32:39.589000,0.708
texnet2024tsft,SM04,2024-10-07 08:32:34.469000,0.925,2024-10-07 08:32:35.919000,0.8759999999999999
texnet2024trhd,CW01,2024-10-06 20:05:56.601000,0.83,2024-10-06 20:06:37.801000,0.807
texnet2024trhd,EE04,2024-10-06 20:06:27.520000,0.89,2024-10-06 20:06:29.390000,0.712
texnet2024trhd,GV01,2024-10-06 20:06:33.441000,0.89,2024-10-06 20:06:39.331000,0.894
texnet2024trhd,GV03,2024-10-06 20:05:58.177000,0.004,2024-10-06 20:06:40.487000,0.754
texnet2024trhd,MB07,2024-10-06 20:06:32.674000,0.79,2024-10-06 20:06:38.034000,0.848
texnet2024trhd,MB13,2024-10-06 20:06:33.040000,0.688,2024-10-06 20:06:38.520000,0.871
texnet2024trhd,MB14,2024-10-06 20:05:58.830000,0.604,2024-10-06 20:06:39.630000,0.837
texnet2024trhd,MB15,2024-10-06 20:06:27.170000,0.9209999999999999,2024-10-06 20:06:28.730000,0.828
texnet2024trhd,MB16,2024-10-06 20:06:27.990000,0.909,2024-10-06 20:06:29.930000,0.757
texnet2024trhd,MB21,2024-10-06 20:06:31.560000,0.642,2024-10-06 20:06:36.110000,0.847
texnet2024trhd,MB23,2024-10-06 20:06:30.467500,0.828,2024-10-06 20:06:34.237500,0.809
texnet2024trhd,MBBB1,2024-10-06 20:06:29.680000,0.561,2024-10-06 20:06:32.720000,0.764
texnet2024trhd,MBBB5,2024-10-06 20:06:27.438000,0.866,2024-10-06 20:06:28.918000,0.648
texnet2024trhd,MG01,2024-10-06 20:06:28.219156,0.787,2024-10-06 20:06:30.619156,0.865
texnet2024trhd,MID02,2024-10-06 20:06:30.045000,0.7979999999999999,2024-10-06 20:06:33.625000,0.759
texnet2024trhd,MNHN,2024-10-06 20:05:57,0.040999999999999995,no pick,no pick
texnet2024trhd,ODSA,2024-10-06 20:06:33.760000,0.706,2024-10-06 20:06:40,0.543
texnet2024trhd,OG01,2024-10-06 20:06:32.800000,0.237,2024-10-06 20:06:40.360000,0.814
texnet2024trhd,OG02,2024-10-06 20:06:33.886000,0.861,2024-10-06 20:06:39.996000,0.82
texnet2024trhd,POST,2024-10-06 20:06:41.055000,0.015,2024-10-06 20:06:53.135000,0.835
texnet2024trhd,SD01,2024-10-06 20:06:29.823000,0.836,2024-10-06 20:06:33.113000,0.583
texnet2024trhd,SM02,2024-10-06 20:06:26.429000,0.934,2024-10-06 20:06:27.509000,0.885
texnet2024trhd,SM03,2024-10-06 20:06:29.629000,0.687,2024-10-06 20:06:32.659000,0.694
texnet2024trhd,SM04,2024-10-06 20:06:26.899000,0.9390000000000001,2024-10-06 20:06:28.039000,0.59
texnet2024tqqs,APMT,2024-10-06 11:47:15.845000,0.452,2024-10-06 11:47:25.505000,0.306
texnet2024tqqs,APMT,2024-10-06 11:47:15.755000,0.9229999999999999,2024-10-06 11:47:25.475000,0.673
texnet2024tqqs,CF01,2024-10-06 11:47:04.161000,0.9,2024-10-06 11:47:05.591000,0.774
texnet2024tqqs,DKNS,2024-10-06 11:46:36.060000,0.002,2024-10-06 11:47:31.430000,0.396
texnet2024tqqs,DKNS,2024-10-06 11:47:19.250000,0.385,2024-10-06 11:47:31.430000,0.628
texnet2024tqqs,MB03,2024-10-06 11:46:36.230500,0.004,no pick,no pick
texnet2024tqqs,MB03,2024-10-06 11:47:21.160500,0.059000000000000004,2024-10-06 11:47:34.680500,0.655
texnet2024tqqs,MB05,2024-10-06 11:46:37.496500,0.001,no pick,no pick
texnet2024tqqs,POST,2024-10-06 11:47:16.505000,0.888,2024-10-06 11:47:26.425000,0.866
texnet2024tqqs,POST,2024-10-06 11:47:16.505000,0.799,2024-10-06 11:47:26.435000,0.865
